a_id,q_id,predict_label,truth_label,c_ref_1,c_ref_2,p_ref_1,p_ref_2,p_ref_3,i_ref_1,i_ref_2,max_sim,close_ref
R_3suHzxtuLtxpssL_q3_a,q3_a,0.0,1.0,0.0,0.0,0.7569210529327393,0.9881926774978638,0.9881926774978638,0.0,0.0,0.9881926774978638,p_ref_2
R_3suHzxtuLtxpssL_q2_b,q2_b,0.0,0.0,0.0,0.0,0.7912358045578003,0.7929704189300537,0.7929704189300537,0.8024942874908447,0.8014755845069885,0.8024942874908447,i_ref_1
R_3suHzxtuLtxpssL_q2_a,q2_a,0.0,0.0,0.0,0.0,0.8385677933692932,0.9961448311805725,0.9961448311805725,0.997223973274231,0.9970687627792358,0.997223973274231,i_ref_1
R_3siDtFsiVKwCcmJ_q4_a,q4_a,1.0,1.0,0.0,0.0,0.9968183636665344,0.9976540207862854,0.9976540207862854,0.8347092866897583,0.8347092866897583,0.9976540207862854,p_ref_2
R_3siDtFsiVKwCcmJ_q3_a,q3_a,0.0,1.0,0.0,0.0,0.8591621518135071,0.996717631816864,0.996717631816864,0.0,0.0,0.996717631816864,p_ref_2
R_3siDtFsiVKwCcmJ_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9992111921310425,0.9992628693580627,0.9992628693580627,0.9987831711769104,0.9987819790840149,0.9992628693580627,p_ref_2
R_3s7z2L1LPSAentK_q4_b,q4_b,1.0,1.0,0.23770160973072052,0.23776675760746002,0.9272110462188721,0.9274881482124329,0.9274881482124329,0.876875638961792,0.9071055054664612,0.9274881482124329,p_ref_2
R_3s7z2L1LPSAentK_q3_b,q3_b,0.0,0.0,0.00045767659321427345,0.0004613494675140828,0.99128657579422,0.9898428320884705,0.9898428320884705,0.00046134128933772445,0.0004585110582411289,0.99128657579422,p_ref_1
R_3s7z2L1LPSAentK_q3_a,q3_a,0.0,0.0,0.0,0.0,0.8584149479866028,0.9961767792701721,0.9961767792701721,0.0,0.0,0.9961767792701721,p_ref_2
R_3s7z2L1LPSAentK_q2_a,q2_a,1.0,1.0,0.0,0.0,0.9993133544921875,0.856903612613678,0.856903612613678,0.8297768831253052,0.843453586101532,0.9993133544921875,p_ref_1
R_3rUmCW2tg1QCFnk_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9994553327560425,0.9992899298667908,0.9992899298667908,0.9258174896240234,0.9630929827690125,0.9994553327560425,p_ref_1
R_3rUmCW2tg1QCFnk_q3_a,q3_a,0.0,0.0,0.0,0.0,0.8871281743049622,0.9891021251678467,0.9891021251678467,0.0,0.0,0.9891021251678467,p_ref_2
R_3rUmCW2tg1QCFnk_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9988192319869995,0.9989402294158936,0.9989402294158936,0.9988805651664734,0.998817503452301,0.9989402294158936,p_ref_2
R_3rUmCW2tg1QCFnk_q2_a,q2_a,0.0,0.0,0.0,0.0,0.8011496067047119,0.9904323220252991,0.9904323220252991,0.9951452016830444,0.9931303262710571,0.9951452016830444,i_ref_1
R_3rTm2aVio7pMNBU_q4_b,q4_b,0.0,0.0,0.0,0.0,0.7895554304122925,0.7919681072235107,0.7919681072235107,0.9577658176422119,0.9173542857170105,0.9577658176422119,i_ref_1
R_3rTm2aVio7pMNBU_q4_a,q4_a,0.0,0.0,0.00011988075857516378,0.0,0.8343158960342407,0.8312464952468872,0.8312464952468872,0.9962393641471863,0.9962393641471863,0.9962393641471863,i_ref_1
R_3rTm2aVio7pMNBU_q3_b,q3_b,0.0,0.0,0.0,0.0,0.9874234795570374,0.9823349714279175,0.9823349714279175,0.0,0.0,0.9874234795570374,p_ref_1
R_3rTm2aVio7pMNBU_q2_b,q2_b,1.0,1.0,0.0018401171546429396,0.0018566978396847844,0.9970879554748535,0.996880054473877,0.996880054473877,0.9948265552520752,0.9949564933776855,0.9970879554748535,p_ref_1
R_3rTm2aVio7pMNBU_q2_a,q2_a,0.0,0.0,0.0,0.0,0.7929741740226746,0.9915266633033752,0.9915266633033752,0.995805025100708,0.9939966797828674,0.995805025100708,i_ref_1
R_3rSsapLCzLuUW08_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9994474053382874,0.9994129538536072,0.9994129538536072,0.9249089956283569,0.9619377255439758,0.9994474053382874,p_ref_1
R_3rSsapLCzLuUW08_q4_a,q4_a,0.0,0.0,0.00010863427451113239,0.0,0.8555665612220764,0.8526068925857544,0.8526068925857544,0.996894121170044,0.996894121170044,0.996894121170044,i_ref_1
R_3rSsapLCzLuUW08_q3_b,q3_b,1.0,2.0,0.27738040685653687,0.2775699198246002,0.829197108745575,0.834031879901886,0.834031879901886,0.27735695242881775,0.2773950695991516,0.834031879901886,p_ref_2
R_3rSsapLCzLuUW08_q3_a,q3_a,0.0,0.0,0.0002417931245872751,0.0002410793531453237,0.8825624585151672,0.9922367334365845,0.9922367334365845,0.00023954740026965737,0.00023954740026965737,0.9922367334365845,p_ref_2
R_3R2hJ2cPFTQnfrc_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9994010329246521,0.9992625117301941,0.9992625117301941,0.917050838470459,0.9561833739280701,0.9994010329246521,p_ref_1
R_3R2hJ2cPFTQnfrc_q2_b,q2_b,1.0,0.0,0.0,0.0,0.9976013898849487,0.9978327751159668,0.9978327751159668,0.9984297156333923,0.9982995986938477,0.9984297156333923,i_ref_1
R_3R2hJ2cPFTQnfrc_q2_a,q2_a,1.0,1.0,0.0,0.0,0.9986959099769592,0.8670495748519897,0.8670495748519897,0.8398744463920593,0.8535889983177185,0.9986959099769592,p_ref_1
R_3q9SH8FjGNHU4r2_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9993223547935486,0.9993396997451782,0.9993396997451782,0.9353581666946411,0.9701597094535828,0.9993396997451782,p_ref_2
R_3q9SH8FjGNHU4r2_q3_b,q3_b,2.0,2.0,0.9983598589897156,0.9983814358711243,7.286602112799301e-07,9.79032392933732e-07,9.79032392933732e-07,0.9983365535736084,0.9983360171318054,0.9983814358711243,c_ref_2
R_3q9SH8FjGNHU4r2_q2_a,q2_a,0.0,0.0,0.0,0.0,0.7953694462776184,0.9908177852630615,0.9908177852630615,0.9953569769859314,0.9934494495391846,0.9953569769859314,i_ref_1
R_3PHP2nBKALpbmX7_q4_b,q4_b,2.0,2.0,0.9992700219154358,0.999411404132843,0.0,0.0,0.0,0.0,0.0,0.999411404132843,c_ref_2
R_3PHP2nBKALpbmX7_q3_b,q3_b,2.0,2.0,0.9986721873283386,0.9986867308616638,0.0,4.30003780138577e-07,4.30003780138577e-07,0.9986430406570435,0.9986487030982971,0.9986867308616638,c_ref_2
R_3PHP2nBKALpbmX7_q3_a,q3_a,2.0,2.0,0.9984959959983826,0.9985206723213196,0.0,0.0,0.0,0.9983676075935364,0.9983676075935364,0.9985206723213196,c_ref_2
R_3PHP2nBKALpbmX7_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9993012547492981,0.9993253350257874,0.9993253350257874,0.9987280368804932,0.9987370371818542,0.9993253350257874,p_ref_2
R_3Ny8iBQloIk5Ha2_q4_a,q4_a,1.0,1.0,0.0,0.0,0.9969426393508911,0.9977940320968628,0.9977940320968628,0.8291413187980652,0.8291413187980652,0.9977940320968628,p_ref_2
R_3Ny8iBQloIk5Ha2_q3_b,q3_b,0.0,0.0,0.00225525232963264,0.0022605895064771175,0.9909756779670715,0.991492509841919,0.991492509841919,0.002256690990179777,0.0022534155286848545,0.991492509841919,p_ref_2
R_3Ny8iBQloIk5Ha2_q2_a,q2_a,2.0,2.0,0.9933717846870422,0.9923252463340759,0.0709962248802185,0.06344844400882721,0.06344844400882721,0.061703260987997055,0.06257499754428864,0.9933717846870422,c_ref_1
R_3n60GTp9i2FtmH8_q4_b,q4_b,0.0,0.0,0.0,0.0,0.8096042275428772,0.8119927048683167,0.8119927048683167,0.968960702419281,0.9340221285820007,0.968960702419281,i_ref_1
R_3n60GTp9i2FtmH8_q4_a,q4_a,0.0,0.0,7.332738459808752e-05,0.0,0.8272961974143982,0.8237156867980957,0.8237156867980957,0.9957535266876221,0.9957535266876221,0.9957535266876221,i_ref_1
R_3n60GTp9i2FtmH8_q3_b,q3_b,0.0,0.0,0.0,0.0,0.9938862919807434,0.9914992451667786,0.9914992451667786,0.0,0.0,0.9938862919807434,p_ref_1
R_3n60GTp9i2FtmH8_q3_a,q3_a,0.0,0.0,0.0,0.0,0.8425847887992859,0.9980279803276062,0.9980279803276062,0.0,0.0,0.9980279803276062,p_ref_2
R_3n60GTp9i2FtmH8_q2_b,q2_b,0.0,0.0,0.0,0.0,0.8125742673873901,0.8143361210823059,0.8143361210823059,0.8239933252334595,0.823078989982605,0.8239933252334595,i_ref_1
R_3n60GTp9i2FtmH8_q2_a,q2_a,1.0,1.0,0.0,0.0,0.9990415573120117,0.871809184551239,0.871809184551239,0.8444914221763611,0.858272135257721,0.9990415573120117,p_ref_1
R_3LbaqxVILA3dyOi_q4_b,q4_b,0.0,0.0,0.0,0.0,0.8231039643287659,0.825350821018219,0.825350821018219,0.9715926647186279,0.9362096190452576,0.9715926647186279,i_ref_1
R_3LbaqxVILA3dyOi_q4_a,q4_a,0.0,0.0,0.0001816166623029858,0.0,0.8408069014549255,0.8374531865119934,0.8374531865119934,0.9965714812278748,0.9965714812278748,0.9965714812278748,i_ref_1
R_3LbaqxVILA3dyOi_q3_b,q3_b,2.0,2.0,0.9985144734382629,0.998537003993988,0.0,1.4258878309192369e-06,1.4258878309192369e-06,0.9984918236732483,0.9984949827194214,0.998537003993988,c_ref_2
R_3LbaqxVILA3dyOi_q3_a,q3_a,0.0,0.0,0.0,0.0,0.8367508053779602,0.9980188608169556,0.9980188608169556,0.0,0.0,0.9980188608169556,p_ref_2
R_3LbaqxVILA3dyOi_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9992976784706116,0.9993211627006531,0.9993211627006531,0.9987450838088989,0.9987515807151794,0.9993211627006531,p_ref_2
R_3LbaqxVILA3dyOi_q2_a,q2_a,2.0,2.0,0.9993541836738586,0.9991258978843689,0.0,0.0,0.0,0.0,0.0,0.9993541836738586,c_ref_1
R_3KZMO16R6JknU0E_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9994356632232666,0.9992061853408813,0.9992061853408813,0.9268290996551514,0.9640160202980042,0.9994356632232666,p_ref_1
R_3KZMO16R6JknU0E_q4_a,q4_a,0.0,0.0,0.00016514700837433338,0.0,0.827534556388855,0.8240750432014465,0.8240750432014465,0.9957011938095093,0.9957011938095093,0.9957011938095093,i_ref_1
R_3KZMO16R6JknU0E_q3_b,q3_b,0.0,1.0,0.0,0.0,0.9969251751899719,0.9926652908325195,0.9926652908325195,0.0,0.0,0.9969251751899719,p_ref_1
R_3KZMO16R6JknU0E_q2_b,q2_b,1.0,1.0,0.0,0.0,0.99923175573349,0.9992631673812866,0.9992631673812866,0.9987117052078247,0.9987246990203857,0.9992631673812866,p_ref_2
R_3KZMO16R6JknU0E_q2_a,q2_a,0.0,0.0,0.0,0.0,0.7860133051872253,0.9869310259819031,0.9869310259819031,0.9932229518890381,0.990435779094696,0.9932229518890381,i_ref_1
R_3KAqMZMVdmLMd6q_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9993934631347656,0.9991456866264343,0.9991456866264343,0.91367107629776,0.9530689716339111,0.9993934631347656,p_ref_1
R_3KAqMZMVdmLMd6q_q3_a,q3_a,0.0,1.0,0.0,0.0,0.8633750677108765,0.9954605102539062,0.9954605102539062,0.0,0.0,0.9954605102539062,p_ref_2
R_3KAqMZMVdmLMd6q_q2_a,q2_a,0.0,0.0,0.0,0.0,0.7909860610961914,0.9897461533546448,0.9897461533546448,0.9949808120727539,0.9927582740783691,0.9949808120727539,i_ref_1
R_3Jr8e0DIeLtMX2A_q4_b,q4_b,0.0,0.0,0.0,0.0,0.8155187368392944,0.8180331587791443,0.8180331587791443,0.9754963517189026,0.9441125988960266,0.9754963517189026,i_ref_1
R_3Jr8e0DIeLtMX2A_q3_b,q3_b,2.0,1.0,0.9949396252632141,0.9950020909309387,0.03118102252483368,0.03210997208952904,0.03210997208952904,0.9949236512184143,0.9949307441711426,0.9950020909309387,c_ref_2
R_3Jr8e0DIeLtMX2A_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9994218945503235,0.9993934035301208,0.9993934035301208,0.9985072016716003,0.9985606074333191,0.9994218945503235,p_ref_1
R_3Jr8e0DIeLtMX2A_q2_a,q2_a,2.0,2.0,0.9985237121582031,0.9991124868392944,0.0,0.0,0.0,0.0,0.0,0.9991124868392944,c_ref_2
R_3j8NCgfokq2Z97X_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9995014667510986,0.9993290901184082,0.9993290901184082,0.9242963790893555,0.9616902470588684,0.9995014667510986,p_ref_1
R_3j8NCgfokq2Z97X_q4_a,q4_a,1.0,1.0,0.0,0.0,0.9981997013092041,0.998753011226654,0.998753011226654,0.8449209332466125,0.8449209332466125,0.998753011226654,p_ref_2
R_3j8NCgfokq2Z97X_q3_b,q3_b,2.0,2.0,0.9980705976486206,0.9980961084365845,5.326393875293434e-06,6.495630714198342e-06,6.495630714198342e-06,0.9980394244194031,0.9980420470237732,0.9980961084365845,c_ref_2
R_3j8NCgfokq2Z97X_q3_a,q3_a,2.0,2.0,0.9983011484146118,0.9983310103416443,0.0,0.0,0.0,0.9981520175933838,0.9981520175933838,0.9983310103416443,c_ref_2
R_3j8NCgfokq2Z97X_q2_b,q2_b,1.0,1.0,0.0,0.0,0.998848557472229,0.9989690780639648,0.9989690780639648,0.9989228844642639,0.9988762736320496,0.9989690780639648,p_ref_2
R_3j8NCgfokq2Z97X_q2_a,q2_a,1.0,2.0,0.0,0.0,0.9993618726730347,0.8575928211212158,0.8575928211212158,0.830739438533783,0.8441756367683411,0.9993618726730347,p_ref_1
R_3dYurRTniIE1iIx_q4_a,q4_a,0.0,0.0,9.833667718339711e-05,0.0,0.8325631022453308,0.8287627100944519,0.8287627100944519,0.9961310029029846,0.9961310029029846,0.9961310029029846,i_ref_1
R_3dYurRTniIE1iIx_q3_b,q3_b,0.0,0.0,0.0,0.0,0.9974508881568909,0.9929147362709045,0.9929147362709045,0.0,0.0,0.9974508881568909,p_ref_1
R_3dYurRTniIE1iIx_q3_a,q3_a,0.0,0.0,0.0,0.0,0.8743366599082947,0.9939372539520264,0.9939372539520264,0.0,0.0,0.9939372539520264,p_ref_2
R_3dYurRTniIE1iIx_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9985396862030029,0.9986853003501892,0.9986853003501892,0.9988029599189758,0.9987344145774841,0.9988029599189758,i_ref_1
R_3DoVeFLGpXKWwb3_q4_b,q4_b,0.0,0.0,0.0,0.0,0.8148891925811768,0.8172214031219482,0.8172214031219482,0.9706100225448608,0.9360998272895813,0.9706100225448608,i_ref_1
R_3DoVeFLGpXKWwb3_q4_a,q4_a,1.0,1.0,0.0,0.0,0.9983823895454407,0.9989010095596313,0.9989010095596313,0.8408809900283813,0.8408809900283813,0.9989010095596313,p_ref_2
R_3DoVeFLGpXKWwb3_q3_b,q3_b,0.0,0.0,0.0,0.0,0.9924609661102295,0.9899589419364929,0.9899589419364929,0.0,0.0,0.9924609661102295,p_ref_1
R_3DoVeFLGpXKWwb3_q3_a,q3_a,0.0,0.0,0.0,0.0,0.8673982620239258,0.9957883358001709,0.9957883358001709,0.0,0.0,0.9957883358001709,p_ref_2
R_3DoVeFLGpXKWwb3_q2_b,q2_b,0.0,0.0,0.0,0.0,0.791483998298645,0.7933101654052734,0.7933101654052734,0.8030433058738708,0.8021363615989685,0.8030433058738708,i_ref_1
R_3DoVeFLGpXKWwb3_q2_a,q2_a,0.0,0.0,0.0,0.0,0.8218353390693665,0.9951239228248596,0.9951239228248596,0.997355043888092,0.996606707572937,0.997355043888092,i_ref_1
R_33ds5XLB3ptgD0u_q4_b,q4_b,0.0,0.0,0.0,0.0,0.8236069083213806,0.8260630369186401,0.8260630369186401,0.9765253067016602,0.9462722539901733,0.9765253067016602,i_ref_1
R_33ds5XLB3ptgD0u_q4_a,q4_a,0.0,0.0,7.548356370534748e-05,0.0,0.8371689319610596,0.8339904546737671,0.8339904546737671,0.9963378310203552,0.9963378310203552,0.9963378310203552,i_ref_1
R_33ds5XLB3ptgD0u_q3_b,q3_b,0.0,0.0,0.0,0.0,0.9886992573738098,0.9841449856758118,0.9841449856758118,0.0,0.0,0.9886992573738098,p_ref_1
R_33ds5XLB3ptgD0u_q3_a,q3_a,0.0,0.0,0.0,0.0,0.8789234161376953,0.9943024516105652,0.9943024516105652,0.0,0.0,0.9943024516105652,p_ref_2
R_33ds5XLB3ptgD0u_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9994674921035767,0.9994160532951355,0.9994160532951355,0.9983541965484619,0.9984515309333801,0.9994674921035767,p_ref_1
R_324UbMKo5EPWTJ6_q4_b,q4_b,0.0,0.0,0.0,0.0,0.8157028555870056,0.8181072473526001,0.8181072473526001,0.9699521064758301,0.9352713823318481,0.9699521064758301,i_ref_1
R_324UbMKo5EPWTJ6_q3_b,q3_b,0.0,0.0,0.0,0.0,0.9977620840072632,0.9936115741729736,0.9936115741729736,0.0,0.0,0.9977620840072632,p_ref_1
R_324UbMKo5EPWTJ6_q3_a,q3_a,2.0,2.0,0.9909782409667969,0.9909245371818542,0.034965768456459045,0.030138051137328148,0.030138051137328148,0.9904454350471497,0.9904454350471497,0.9909782409667969,c_ref_1
R_324UbMKo5EPWTJ6_q2_b,q2_b,1.0,0.0,0.0,0.0,0.9911953806877136,0.9916509389877319,0.9916509389877319,0.9937500357627869,0.9934555292129517,0.9937500357627869,i_ref_1
R_324UbMKo5EPWTJ6_q2_a,q2_a,2.0,1.0,0.9976754784584045,0.9967299699783325,0.006745429243892431,0.006205426063388586,0.006205426063388586,0.006046709604561329,0.006128476932644844,0.9976754784584045,c_ref_1
R_31KRIyDEf8o9k27_q4_b,q4_b,0.0,0.0,0.0,0.0,0.8132661581039429,0.8159921169281006,0.8159921169281006,0.9752508997917175,0.9454234838485718,0.9752508997917175,i_ref_1
R_31KRIyDEf8o9k27_q4_a,q4_a,1.0,1.0,0.0,0.0,0.9982069134712219,0.9987601041793823,0.9987601041793823,0.843438982963562,0.843438982963562,0.9987601041793823,p_ref_2
R_31KRIyDEf8o9k27_q3_b,q3_b,0.0,0.0,0.03382069990038872,0.03384709358215332,0.9766470789909363,0.9801254868507385,0.9801254868507385,0.03381471708416939,0.03379940614104271,0.9801254868507385,p_ref_2
R_31KRIyDEf8o9k27_q2_b,q2_b,1.0,0.0,0.0,0.0,0.9975453019142151,0.9977943301200867,0.9977943301200867,0.9984683990478516,0.9983475208282471,0.9984683990478516,i_ref_1
R_31KRIyDEf8o9k27_q2_a,q2_a,0.0,0.0,0.0,0.0,0.7978904843330383,0.9910057187080383,0.9910057187080383,0.9955808520317078,0.9936752319335938,0.9955808520317078,i_ref_1
R_2zopTvp2rALhXHA_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9994266033172607,0.9992265105247498,0.9992265105247498,0.9245890378952026,0.9619427919387817,0.9994266033172607,p_ref_1
R_2zopTvp2rALhXHA_q4_a,q4_a,1.0,1.0,5.455092377815163e-06,0.0,0.9961378574371338,0.9970978498458862,0.9970978498458862,0.82530677318573,0.82530677318573,0.9970978498458862,p_ref_2
R_2zopTvp2rALhXHA_q3_b,q3_b,2.0,2.0,0.998204231262207,0.9982394576072693,1.6151108866324648e-05,2.2066833480494097e-05,2.2066833480494097e-05,0.9981866478919983,0.9981929063796997,0.9982394576072693,c_ref_2
R_2zopTvp2rALhXHA_q3_a,q3_a,0.0,2.0,7.84600729275553e-07,8.05094941824791e-07,0.7534065246582031,0.9911428093910217,0.9911428093910217,1.99150662183456e-07,1.99150662183456e-07,0.9911428093910217,p_ref_2
R_2zopTvp2rALhXHA_q2_b,q2_b,1.0,1.0,0.07204534113407135,0.0721861720085144,0.977482795715332,0.977276086807251,0.977276086807251,0.9753327965736389,0.9751015901565552,0.977482795715332,p_ref_1
R_2zopTvp2rALhXHA_q2_a,q2_a,2.0,2.0,0.9992949366569519,0.9990851879119873,0.0,0.0,0.0,0.0,0.0,0.9992949366569519,c_ref_1
R_2zoLG9aI1FBHT1K_q4_a,q4_a,0.0,0.0,0.00012162194616394117,0.0,0.8262080550193787,0.8231704831123352,0.8231704831123352,0.9953771233558655,0.9953771233558655,0.9953771233558655,i_ref_1
R_2zoLG9aI1FBHT1K_q3_a,q3_a,0.0,1.0,0.0,0.0,0.8707574605941772,0.9961711764335632,0.9961711764335632,0.0,0.0,0.9961711764335632,p_ref_2
R_2zoLG9aI1FBHT1K_q2_b,q2_b,1.0,1.0,0.0,0.0,0.999285101890564,0.9991856813430786,0.9991856813430786,0.9978827238082886,0.9979824423789978,0.999285101890564,p_ref_1
R_2zoLG9aI1FBHT1K_q2_a,q2_a,0.0,0.0,0.0,0.0,0.8212547898292542,0.9948651790618896,0.9948651790618896,0.9973204731941223,0.9964649677276611,0.9973204731941223,i_ref_1
R_2YbapoGMkqpTrMY_q4_a,q4_a,1.0,1.0,3.2052764709078474e-07,0.0,0.9985982775688171,0.9990567564964294,0.9990567564964294,0.8501667380332947,0.8501667380332947,0.9990567564964294,p_ref_2
R_2YbapoGMkqpTrMY_q3_b,q3_b,0.0,0.0,0.0,0.0,0.9941067099571228,0.9886915683746338,0.9886915683746338,0.0,0.0,0.9941067099571228,p_ref_1
R_2YbapoGMkqpTrMY_q3_a,q3_a,0.0,0.0,0.0,0.0,0.8822643756866455,0.9941132664680481,0.9941132664680481,0.0,0.0,0.9941132664680481,p_ref_2
R_2YbapoGMkqpTrMY_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9994391798973083,0.9994361400604248,0.9994361400604248,0.9986381530761719,0.9986968636512756,0.9994391798973083,p_ref_1
R_2YbapoGMkqpTrMY_q2_a,q2_a,0.0,0.0,0.0,0.0,0.7865404486656189,0.9880048632621765,0.9880048632621765,0.9939277172088623,0.9913589954376221,0.9939277172088623,i_ref_1
R_2xwNWSQ3eJMsqcw_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9993141293525696,0.9990572929382324,0.9990572929382324,0.9100313186645508,0.9507693648338318,0.9993141293525696,p_ref_1
R_2xwNWSQ3eJMsqcw_q4_a,q4_a,2.0,2.0,0.9913702607154846,0.9983863234519958,0.0,0.0,0.0,0.0,0.0,0.9983863234519958,c_ref_2
R_2xwNWSQ3eJMsqcw_q3_b,q3_b,0.0,0.0,0.0,0.0,0.9876776337623596,0.9818013310432434,0.9818013310432434,0.0,0.0,0.9876776337623596,p_ref_1
R_2xwNWSQ3eJMsqcw_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9993982315063477,0.999328076839447,0.999328076839447,0.9981986284255981,0.9982819557189941,0.9993982315063477,p_ref_1
R_2XasEcUnU3o3pPd_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9994125962257385,0.9993475079536438,0.9993475079536438,0.9292487502098083,0.9657847285270691,0.9994125962257385,p_ref_1
R_2XasEcUnU3o3pPd_q3_b,q3_b,0.0,2.0,0.0,0.0,0.9978885054588318,0.9933316707611084,0.9933316707611084,0.0,0.0,0.9978885054588318,p_ref_1
R_2XasEcUnU3o3pPd_q2_b,q2_b,0.0,0.0,0.0,0.0,0.8810297250747681,0.8824102878570557,0.8824102878570557,0.8898193836212158,0.888954222202301,0.8898193836212158,i_ref_1
R_2wt0UpD6NsIUS3q_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9993906021118164,0.999169111251831,0.999169111251831,0.921249508857727,0.9595733284950256,0.9993906021118164,p_ref_1
R_2wt0UpD6NsIUS3q_q4_a,q4_a,1.0,1.0,1.5040445759950671e-06,0.0,0.9962102770805359,0.9971481561660767,0.9971481561660767,0.8301774263381958,0.8301774263381958,0.9971481561660767,p_ref_2
R_2wt0UpD6NsIUS3q_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9993674159049988,0.9993709921836853,0.9993709921836853,0.9985964298248291,0.9986324310302734,0.9993709921836853,p_ref_2
R_2wt0UpD6NsIUS3q_q2_a,q2_a,1.0,1.0,0.0,0.0,0.9986443519592285,0.8736880421638489,0.8736880421638489,0.8461815714836121,0.8602055907249451,0.9986443519592285,p_ref_1
R_2wBSrzMDz86nZtv_q4_a,q4_a,1.0,1.0,0.0,0.0,0.9974250793457031,0.9981783628463745,0.9981783628463745,0.8361895680427551,0.8361895680427551,0.9981783628463745,p_ref_2
R_2wBSrzMDz86nZtv_q3_a,q3_a,0.0,0.0,0.0,0.0,0.8745309710502625,0.9956690073013306,0.9956690073013306,0.0,0.0,0.9956690073013306,p_ref_2
R_2vizuByAiaPctAn_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9991796016693115,0.9992620348930359,0.9992620348930359,0.9330674409866333,0.9684881567955017,0.9992620348930359,p_ref_2
R_2vizuByAiaPctAn_q3_b,q3_b,0.0,0.0,0.0,0.0,0.9831404089927673,0.9769728779792786,0.9769728779792786,0.0,0.0,0.9831404089927673,p_ref_1
R_2vizuByAiaPctAn_q2_b,q2_b,0.0,0.0,0.0,0.0,0.8274354934692383,0.8291162252426147,0.8291162252426147,0.8385969400405884,0.8377094864845276,0.8385969400405884,i_ref_1
R_2vizuByAiaPctAn_q2_a,q2_a,1.0,1.0,0.0,0.0,0.9992051124572754,0.8689836263656616,0.8689836263656616,0.8412672281265259,0.855280339717865,0.9992051124572754,p_ref_1
R_2vbTg1qoQsJUy7u_q4_a,q4_a,0.0,0.0,0.00012342847185209394,0.0,0.8337832093238831,0.8302212953567505,0.8302212953567505,0.9964442253112793,0.9964442253112793,0.9964442253112793,i_ref_1
R_2vbTg1qoQsJUy7u_q3_a,q3_a,0.0,0.0,0.0,0.0,0.869780421257019,0.9956381320953369,0.9956381320953369,0.0,0.0,0.9956381320953369,p_ref_2
R_2vbTg1qoQsJUy7u_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9994056224822998,0.9993358850479126,0.9993358850479126,0.9981796145439148,0.9982725977897644,0.9994056224822998,p_ref_1
R_2vbTg1qoQsJUy7u_q2_a,q2_a,2.0,2.0,0.9949667453765869,0.9939091801643372,0.05564398691058159,0.049672193825244904,0.049672193825244904,0.04829619824886322,0.04899047315120697,0.9949667453765869,c_ref_1
R_2V3YhpI3n1cUP3F_q4_a,q4_a,0.0,0.0,0.00011836102203233168,0.0,0.8322912454605103,0.8290894627571106,0.8290894627571106,0.9962050318717957,0.9962050318717957,0.9962050318717957,i_ref_1
R_2V3YhpI3n1cUP3F_q3_b,q3_b,0.0,0.0,0.0,0.0,0.9941335320472717,0.9887078404426575,0.9887078404426575,0.0,0.0,0.9941335320472717,p_ref_1
R_2V3YhpI3n1cUP3F_q3_a,q3_a,0.0,0.0,0.0,0.0,0.8606631755828857,0.9968974590301514,0.9968974590301514,0.0,0.0,0.9968974590301514,p_ref_2
R_2V3YhpI3n1cUP3F_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9989826083183289,0.9990831613540649,0.9990831613540649,0.9989063143730164,0.9988636374473572,0.9990831613540649,p_ref_2
R_2V3YhpI3n1cUP3F_q2_a,q2_a,0.0,0.0,0.0,0.0,0.7981030344963074,0.9901669025421143,0.9901669025421143,0.99521803855896,0.9930880069732666,0.99521803855896,i_ref_1
R_2tfdcoXKavvGpsx_q4_a,q4_a,1.0,1.0,0.0,0.0,0.9987974166870117,0.99912428855896,0.99912428855896,0.8560091257095337,0.8560091257095337,0.99912428855896,p_ref_2
R_2tfdcoXKavvGpsx_q2_a,q2_a,0.0,0.0,0.0,0.0,0.7973263263702393,0.9914778470993042,0.9914778470993042,0.9958066940307617,0.9939671158790588,0.9958066940307617,i_ref_1
