a_id,q_id,predict_label,truth_label,c_ref_1,c_ref_2,p_ref_1,p_ref_2,p_ref_3,i_ref_1,i_ref_2,max_sim,close_ref
R_4HoW8YibuRh1TVL_q4_a,q4_a,1.0,0.0,0.0,0.0,0.9986954927444458,0.9990376830101013,0.9990376830101013,0.911794126033783,0.911794126033783,0.9990376830101013,p_ref_2
R_4HoW8YibuRh1TVL_q3_a,q3_a,2.0,2.0,0.8486177921295166,0.8483979105949402,0.4918651878833771,0.34977924823760986,0.34977924823760986,0.8857493996620178,0.8857493996620178,0.8857493996620178,i_ref_1
R_4HoW8YibuRh1TVL_q2_a,q2_a,1.0,0.0,0.0,0.0,0.9956897497177124,0.9971523284912109,0.9971523284912109,0.9863781929016113,0.9916331171989441,0.9971523284912109,p_ref_2
R_3t3zXXa9AqP3uLz_q4_b,q4_b,0.0,0.0,0.0003421521687414497,0.0003359525871928781,0.6747212409973145,0.6700173020362854,0.6700173020362854,0.6659430861473083,0.8398794531822205,0.8398794531822205,i_ref_2
R_3t3zXXa9AqP3uLz_q4_a,q4_a,1.0,1.0,0.0,0.0,0.9979143142700195,0.9993360042572021,0.9993360042572021,0.902691125869751,0.902691125869751,0.9993360042572021,p_ref_2
R_3t3zXXa9AqP3uLz_q3_b,q3_b,0.0,0.0,0.0001972177269635722,0.00019699342374224216,0.9910322427749634,0.9886842966079712,0.9886842966079712,0.00019718203111551702,0.00019855807477142662,0.9910322427749634,p_ref_1
R_3t3zXXa9AqP3uLz_q3_a,q3_a,0.0,0.0,4.5281292841536924e-05,4.49625076726079e-05,0.8166677355766296,0.9614694714546204,0.9614694714546204,0.4410300850868225,0.4410300850868225,0.9614694714546204,p_ref_2
R_3t3zXXa9AqP3uLz_q2_a,q2_a,0.0,0.0,0.00032489869045093656,0.00033969286596402526,0.6829475164413452,0.6694167852401733,0.6694167852401733,0.7371487021446228,0.7089071869850159,0.7371487021446228,i_ref_1
R_3suHzxtuLtxpssL_q4_b,q4_b,0.0,0.0,0.0003720411623362452,0.00036714362795464694,0.6864710450172424,0.6817830204963684,0.6817830204963684,0.6779273748397827,0.8486411571502686,0.8486411571502686,i_ref_2
R_3suHzxtuLtxpssL_q4_a,q4_a,1.0,1.0,0.0,0.0,0.9757536053657532,0.9698173999786377,0.9698173999786377,0.9680371880531311,0.9680371880531311,0.9757536053657532,p_ref_1
R_3suHzxtuLtxpssL_q3_b,q3_b,0.0,0.0,0.03608576953411102,0.03600142523646355,0.9351915717124939,0.9447848796844482,0.9447848796844482,0.03617442399263382,0.036072973161935806,0.9447848796844482,p_ref_2
R_3suHzxtuLtxpssL_q3_a,q3_a,0.0,1.0,0.1025482788681984,0.10241806507110596,0.9672998785972595,0.9278603792190552,0.9278603792190552,0.7501901388168335,0.7501901388168335,0.9672998785972595,p_ref_1
R_3suHzxtuLtxpssL_q2_b,q2_b,0.0,0.0,0.0002814674808178097,0.0002813399478327483,0.7986969351768494,0.7998672723770142,0.7998672723770142,0.7860132455825806,0.7932147979736328,0.7998672723770142,p_ref_2
R_3suHzxtuLtxpssL_q2_a,q2_a,0.0,0.0,0.00012798387615475804,0.00018264366372022778,0.8001405000686646,0.7883947491645813,0.7883947491645813,0.8481114506721497,0.8243967294692993,0.8481114506721497,i_ref_1
R_3siDtFsiVKwCcmJ_q4_a,q4_a,1.0,1.0,0.0,0.0,0.99601149559021,0.9988191723823547,0.9988191723823547,0.8899145126342773,0.8899145126342773,0.9988191723823547,p_ref_2
R_3siDtFsiVKwCcmJ_q3_a,q3_a,0.0,1.0,7.580234182569257e-07,7.53000165332196e-07,0.843686580657959,0.9725350141525269,0.9725350141525269,0.46281659603118896,0.46281659603118896,0.9725350141525269,p_ref_2
R_3siDtFsiVKwCcmJ_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9993525743484497,0.9993889331817627,0.9993889331817627,0.9978066086769104,0.9989423155784607,0.9993889331817627,p_ref_2
R_3s7z2L1LPSAentK_q4_b,q4_b,0.0,1.0,0.00010093507444253191,9.715883788885549e-05,0.8928560614585876,0.8899692296981812,0.8899692296981812,0.8874432444572449,0.9747514724731445,0.9747514724731445,i_ref_2
R_3s7z2L1LPSAentK_q3_b,q3_b,0.0,0.0,0.0,0.0,0.9493969678878784,0.9471532106399536,0.9471532106399536,0.0,0.0,0.9493969678878784,p_ref_1
R_3s7z2L1LPSAentK_q3_a,q3_a,0.0,0.0,0.0,0.0,0.7475489377975464,0.9233523607254028,0.9233523607254028,0.38035163283348083,0.38035163283348083,0.9233523607254028,p_ref_2
R_3s7z2L1LPSAentK_q2_a,q2_a,1.0,1.0,0.0,0.0,0.9953411221504211,0.9959318041801453,0.9959318041801453,0.9855345487594604,0.9906067848205566,0.9959318041801453,p_ref_2
R_3rUmCW2tg1QCFnk_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9994775056838989,0.999518096446991,0.999518096446991,0.9993739128112793,0.9597130417823792,0.999518096446991,p_ref_2
R_3rUmCW2tg1QCFnk_q3_a,q3_a,0.0,0.0,3.911979729309678e-05,3.881737939082086e-05,0.8172945380210876,0.960444986820221,0.960444986820221,0.4661630094051361,0.4661630094051361,0.960444986820221,p_ref_2
R_3rUmCW2tg1QCFnk_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9994478821754456,0.999444842338562,0.999444842338562,0.998102605342865,0.9991366863250732,0.9994478821754456,p_ref_1
R_3rUmCW2tg1QCFnk_q2_a,q2_a,0.0,0.0,0.0005132284131832421,0.0005315568996593356,0.6771701574325562,0.6630998849868774,0.6630998849868774,0.733656644821167,0.7048146724700928,0.733656644821167,i_ref_1
R_3rTm2aVio7pMNBU_q4_b,q4_b,0.0,0.0,0.0004109869187232107,0.00040846123010851443,0.6099352240562439,0.6047722697257996,0.6047722697257996,0.6004598140716553,0.7879674434661865,0.7879674434661865,i_ref_2
R_3rTm2aVio7pMNBU_q4_a,q4_a,0.0,0.0,0.00035860922071151435,0.00032753802952356637,0.6610388159751892,0.6411116123199463,0.6411116123199463,0.9057810306549072,0.9057810306549072,0.9057810306549072,i_ref_1
R_3rTm2aVio7pMNBU_q3_b,q3_b,0.0,0.0,4.486203033593483e-05,4.5906090235803276e-05,0.9915655255317688,0.9873805642127991,0.9873805642127991,4.543517206911929e-05,4.58361319033429e-05,0.9915655255317688,p_ref_1
R_3rTm2aVio7pMNBU_q2_b,q2_b,0.0,1.0,0.0004358059086371213,0.00043449801160022616,0.6605439186096191,0.6622082591056824,0.6622082591056824,0.6456573009490967,0.654221773147583,0.6622082591056824,p_ref_2
R_3rTm2aVio7pMNBU_q2_a,q2_a,0.0,0.0,0.00024516935809515417,0.0002817409113049507,0.6835314035415649,0.6694321632385254,0.6694321632385254,0.7420499324798584,0.7121815085411072,0.7420499324798584,i_ref_1
R_3rSsapLCzLuUW08_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9993664622306824,0.9994557499885559,0.9994557499885559,0.999359130859375,0.9553358554840088,0.9994557499885559,p_ref_2
R_3rSsapLCzLuUW08_q4_a,q4_a,1.0,0.0,0.0,0.0,0.9974753856658936,0.9956256151199341,0.9956256151199341,0.914189875125885,0.914189875125885,0.9974753856658936,p_ref_1
R_3rSsapLCzLuUW08_q3_b,q3_b,0.0,2.0,0.048545364290475845,0.04843082278966904,0.9194895029067993,0.9300930500030518,0.9300930500030518,0.048667579889297485,0.048525579273700714,0.9300930500030518,p_ref_2
R_3rSsapLCzLuUW08_q3_a,q3_a,0.0,0.0,0.0002066170854959637,0.00020663994655478746,0.6951908469200134,0.8845289945602417,0.8845289945602417,0.3687974512577057,0.3687974512577057,0.8845289945602417,p_ref_2
R_3R2hJ2cPFTQnfrc_q4_b,q4_b,1.0,1.0,0.0,0.0,0.999622106552124,0.9994463920593262,0.9994463920593262,0.9990103840827942,0.9627497792243958,0.999622106552124,p_ref_1
R_3R2hJ2cPFTQnfrc_q2_b,q2_b,1.0,0.0,0.0,0.0,0.9895004034042358,0.9899197816848755,0.9899197816848755,0.9845870733261108,0.987572193145752,0.9899197816848755,p_ref_2
R_3R2hJ2cPFTQnfrc_q2_a,q2_a,1.0,1.0,0.0,0.0,0.9973662495613098,0.9977009296417236,0.9977009296417236,0.989781379699707,0.993752121925354,0.9977009296417236,p_ref_2
R_3q9SH8FjGNHU4r2_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9995057582855225,0.9992579817771912,0.9992579817771912,0.998746931552887,0.9611929655075073,0.9995057582855225,p_ref_1
R_3q9SH8FjGNHU4r2_q3_b,q3_b,2.0,2.0,0.9987209439277649,0.9987307190895081,0.0,0.0,0.0,0.9987515211105347,0.998735785484314,0.9987515211105347,i_ref_1
R_3q9SH8FjGNHU4r2_q2_a,q2_a,0.0,0.0,0.00018021240248344839,0.0002248675882583484,0.6943166851997375,0.6804343461990356,0.6804343461990356,0.7494540214538574,0.7209418416023254,0.7494540214538574,i_ref_1
R_3PHP2nBKALpbmX7_q4_b,q4_b,2.0,2.0,0.9965260624885559,0.9965900778770447,0.0,0.0,0.0,0.0,0.0,0.9965900778770447,c_ref_2
R_3PHP2nBKALpbmX7_q3_b,q3_b,2.0,2.0,0.9987228512763977,0.998733639717102,1.7155181922134943e-05,2.2008674932294525e-05,2.2008674932294525e-05,0.9987486600875854,0.9987350702285767,0.9987486600875854,i_ref_1
R_3PHP2nBKALpbmX7_q3_a,q3_a,2.0,2.0,0.9986994862556458,0.9987015724182129,0.08507674932479858,0.004823761060833931,0.004823761060833931,0.5840826630592346,0.5840826630592346,0.9987015724182129,c_ref_2
R_3PHP2nBKALpbmX7_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9994591474533081,0.999469518661499,0.999469518661499,0.9978795647621155,0.9991152286529541,0.999469518661499,p_ref_2
R_3Ny8iBQloIk5Ha2_q4_a,q4_a,1.0,1.0,0.0,0.0,0.9981440305709839,0.9993157386779785,0.9993157386779785,0.914071261882782,0.914071261882782,0.9993157386779785,p_ref_2
R_3Ny8iBQloIk5Ha2_q3_b,q3_b,0.0,0.0,0.0005477931117638946,0.0005446222494356334,0.9893708825111389,0.9876794815063477,0.9876794815063477,0.0005495520890690386,0.0005490765324793756,0.9893708825111389,p_ref_1
R_3Ny8iBQloIk5Ha2_q2_a,q2_a,2.0,2.0,0.9056543707847595,0.9018184542655945,0.32966697216033936,0.32754698395729065,0.32754698395729065,0.3204687237739563,0.3233540952205658,0.9056543707847595,c_ref_1
R_3n60GTp9i2FtmH8_q4_b,q4_b,0.0,0.0,0.0003584487712942064,0.00034937847522087395,0.6908755898475647,0.6863354444503784,0.6863354444503784,0.682424008846283,0.8256168365478516,0.8256168365478516,i_ref_2
R_3n60GTp9i2FtmH8_q4_a,q4_a,0.0,0.0,0.0005815579206682742,0.0005248425877653062,0.6680154204368591,0.6486521363258362,0.6486521363258362,0.8982558846473694,0.8982558846473694,0.8982558846473694,i_ref_1
R_3n60GTp9i2FtmH8_q3_b,q3_b,0.0,0.0,6.309432592388475e-06,6.358435257425299e-06,0.9914694428443909,0.9877527952194214,0.9877527952194214,6.4099453993549105e-06,6.368238700815709e-06,0.9914694428443909,p_ref_1
R_3n60GTp9i2FtmH8_q3_a,q3_a,0.0,0.0,4.80068993056193e-05,4.7664947487646714e-05,0.8119287490844727,0.9599242806434631,0.9599242806434631,0.4323120713233948,0.4323120713233948,0.9599242806434631,p_ref_2
R_3n60GTp9i2FtmH8_q2_b,q2_b,0.0,0.0,0.0004562512622214854,0.00045510593918152153,0.6612560153007507,0.6627901196479797,0.6627901196479797,0.6470866799354553,0.6550619006156921,0.6627901196479797,p_ref_2
R_3n60GTp9i2FtmH8_q2_a,q2_a,1.0,1.0,0.0,0.0,0.9974786043167114,0.9980283975601196,0.9980283975601196,0.9893268346786499,0.9938923716545105,0.9980283975601196,p_ref_2
R_3LbaqxVILA3dyOi_q4_b,q4_b,0.0,0.0,0.0003318717353977263,0.00033052879734896123,0.639048159122467,0.6341553330421448,0.6341553330421448,0.6299360394477844,0.8140106797218323,0.8140106797218323,i_ref_2
R_3LbaqxVILA3dyOi_q4_a,q4_a,0.0,0.0,0.0003153052239213139,0.0002832690952345729,0.6683776378631592,0.6485375165939331,0.6485375165939331,0.9010000824928284,0.9010000824928284,0.9010000824928284,i_ref_1
R_3LbaqxVILA3dyOi_q3_b,q3_b,2.0,2.0,0.9987563490867615,0.998765766620636,0.0,7.060787083901232e-06,7.060787083901232e-06,0.9987869262695312,0.9987708926200867,0.9987869262695312,i_ref_1
R_3LbaqxVILA3dyOi_q3_a,q3_a,0.0,0.0,3.634345921454951e-05,3.6095814721193165e-05,0.8335936665534973,0.9669755697250366,0.9669755697250366,0.4692043364048004,0.4692043364048004,0.9669755697250366,p_ref_2
R_3LbaqxVILA3dyOi_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9994316697120667,0.9994544982910156,0.9994544982910156,0.9975088238716125,0.9989622235298157,0.9994544982910156,p_ref_2
R_3LbaqxVILA3dyOi_q2_a,q2_a,2.0,2.0,0.9973701238632202,0.9963078498840332,3.2604435546090826e-05,2.843148831743747e-05,2.843148831743747e-05,2.6314093702239916e-05,2.7663394575938582e-05,0.9973701238632202,c_ref_1
R_3KZMO16R6JknU0E_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9993810057640076,0.9994243383407593,0.9994243383407593,0.999319314956665,0.9632323384284973,0.9994243383407593,p_ref_2
R_3KZMO16R6JknU0E_q4_a,q4_a,0.0,0.0,0.000491027079988271,0.000448469101684168,0.6733875274658203,0.6533289551734924,0.6533289551734924,0.903899610042572,0.903899610042572,0.903899610042572,i_ref_1
R_3KZMO16R6JknU0E_q3_b,q3_b,0.0,1.0,3.379520421731286e-05,3.450631265877746e-05,0.9925786852836609,0.9903673529624939,0.9903673529624939,3.4374137612758204e-05,3.451824886724353e-05,0.9925786852836609,p_ref_1
R_3KZMO16R6JknU0E_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9994499683380127,0.999426543712616,0.999426543712616,0.9982776641845703,0.9992090463638306,0.9994499683380127,p_ref_1
R_3KZMO16R6JknU0E_q2_a,q2_a,0.0,0.0,0.0003034815308637917,0.00031944684451445937,0.6853355169296265,0.6753050684928894,0.6753050684928894,0.7359452843666077,0.7101276516914368,0.7359452843666077,i_ref_1
R_3KAqMZMVdmLMd6q_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9994369745254517,0.9994848966598511,0.9994848966598511,0.9993274807929993,0.9563643932342529,0.9994848966598511,p_ref_2
R_3KAqMZMVdmLMd6q_q3_a,q3_a,0.0,1.0,0.0011507817544043064,0.0011486440198495984,0.8894303441047668,0.9873407483100891,0.9873407483100891,0.5555530786514282,0.5555530786514282,0.9873407483100891,p_ref_2
R_3KAqMZMVdmLMd6q_q2_a,q2_a,0.0,0.0,0.00026188790798187256,0.0003034478868357837,0.6962968707084656,0.6839527487754822,0.6839527487754822,0.7485196590423584,0.7214853167533875,0.7485196590423584,i_ref_1
R_3Jr8e0DIeLtMX2A_q4_b,q4_b,0.0,0.0,0.00040453480323776603,0.0003941018658224493,0.6980185508728027,0.6933770775794983,0.6933770775794983,0.689489483833313,0.8483389019966125,0.8483389019966125,i_ref_2
R_3Jr8e0DIeLtMX2A_q3_b,q3_b,2.0,1.0,0.993881106376648,0.9938201308250427,0.019043313339352608,0.01961507461965084,0.01961507461965084,0.9940060973167419,0.9938566088676453,0.9940060973167419,i_ref_1
R_3Jr8e0DIeLtMX2A_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9993821382522583,0.9994351863861084,0.9994351863861084,0.9977046251296997,0.9989376068115234,0.9994351863861084,p_ref_2
R_3Jr8e0DIeLtMX2A_q2_a,q2_a,2.0,2.0,0.9973061084747314,0.9983572959899902,0.0,0.0,0.0,0.0,0.0,0.9983572959899902,c_ref_2
R_3j8NCgfokq2Z97X_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9995929598808289,0.9995260238647461,0.9995260238647461,0.9992516040802002,0.9663166999816895,0.9995929598808289,p_ref_1
R_3j8NCgfokq2Z97X_q4_a,q4_a,1.0,1.0,0.0,0.0,0.9981890916824341,0.9993858337402344,0.9993858337402344,0.8986359238624573,0.8986359238624573,0.9993858337402344,p_ref_2
R_3j8NCgfokq2Z97X_q3_b,q3_b,2.0,2.0,0.9974618554115295,0.9974530935287476,0.0,0.0001036303656292148,0.0001036303656292148,0.997513473033905,0.9974507689476013,0.997513473033905,i_ref_1
R_3j8NCgfokq2Z97X_q3_a,q3_a,2.0,2.0,0.9987269639968872,0.998731255531311,0.0903690904378891,0.005522346124053001,0.005522346124053001,0.6017497181892395,0.6017497181892395,0.998731255531311,c_ref_2
R_3j8NCgfokq2Z97X_q2_b,q2_b,1.0,1.0,0.0,0.0,0.998991847038269,0.999078094959259,0.999078094959259,0.9970131516456604,0.9983782172203064,0.999078094959259,p_ref_2
R_3j8NCgfokq2Z97X_q2_a,q2_a,1.0,2.0,0.0,0.0,0.9965859651565552,0.994938850402832,0.994938850402832,0.9973252415657043,0.9979438185691833,0.9979438185691833,i_ref_2
R_3dYurRTniIE1iIx_q4_a,q4_a,0.0,0.0,0.00032944034319370985,0.0003078380541410297,0.6695832014083862,0.6500146985054016,0.6500146985054016,0.9106305837631226,0.9106305837631226,0.9106305837631226,i_ref_1
R_3dYurRTniIE1iIx_q3_b,q3_b,0.0,0.0,4.518815330811776e-05,4.5502776629291475e-05,0.9831623435020447,0.9786248803138733,0.9786248803138733,4.584508860716596e-05,4.564282426144928e-05,0.9831623435020447,p_ref_1
R_3dYurRTniIE1iIx_q3_a,q3_a,0.0,0.0,3.3759570214897394e-05,3.3521584555273876e-05,0.8175161480903625,0.9617961645126343,0.9617961645126343,0.4523804187774658,0.4523804187774658,0.9617961645126343,p_ref_2
R_3dYurRTniIE1iIx_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9992619156837463,0.9993167519569397,0.9993167519569397,0.997486412525177,0.9987472891807556,0.9993167519569397,p_ref_2
R_3DoVeFLGpXKWwb3_q4_b,q4_b,0.0,0.0,0.0004133758193347603,0.0004138403164688498,0.6379059553146362,0.6328160166740417,0.6328160166740417,0.6284204125404358,0.8175917863845825,0.8175917863845825,i_ref_2
R_3DoVeFLGpXKWwb3_q4_a,q4_a,1.0,1.0,0.0008325610542669892,0.0008129377965815365,0.9896495342254639,0.9946527481079102,0.9946527481079102,0.8755812644958496,0.8755812644958496,0.9946527481079102,p_ref_2
R_3DoVeFLGpXKWwb3_q3_b,q3_b,0.0,0.0,6.357826350722462e-05,6.396244862116873e-05,0.989883542060852,0.9849518537521362,0.9849518537521362,6.4604333601892e-05,6.415651296265423e-05,0.989883542060852,p_ref_1
R_3DoVeFLGpXKWwb3_q3_a,q3_a,0.0,0.0,3.705719063873403e-05,3.681299858726561e-05,0.8178261518478394,0.9609017968177795,0.9609017968177795,0.4562314450740814,0.4562314450740814,0.9609017968177795,p_ref_2
R_3DoVeFLGpXKWwb3_q2_b,q2_b,0.0,0.0,0.00046659502550028265,0.00046500639291480184,0.6594715118408203,0.6611002087593079,0.6611002087593079,0.6454832553863525,0.6532630920410156,0.6611002087593079,p_ref_2
R_3DoVeFLGpXKWwb3_q2_a,q2_a,0.0,0.0,0.0002310561976628378,0.000253513891948387,0.681774377822876,0.6726029515266418,0.6726029515266418,0.7310156226158142,0.7061145305633545,0.7310156226158142,i_ref_1
R_33ds5XLB3ptgD0u_q4_b,q4_b,0.0,0.0,0.00040437589632347226,0.00040421952144242823,0.6333779096603394,0.6283600926399231,0.6283600926399231,0.6242071390151978,0.8096396923065186,0.8096396923065186,i_ref_2
R_33ds5XLB3ptgD0u_q4_a,q4_a,0.0,0.0,0.0003089111123699695,0.0002740683266893029,0.6712536215782166,0.6515421867370605,0.6515421867370605,0.9116360545158386,0.9116360545158386,0.9116360545158386,i_ref_1
R_33ds5XLB3ptgD0u_q3_b,q3_b,0.0,0.0,5.911869084229693e-05,6.0465339629445225e-05,0.9919329881668091,0.9887586832046509,0.9887586832046509,6.0329603002173826e-05,6.039461732143536e-05,0.9919329881668091,p_ref_1
R_33ds5XLB3ptgD0u_q3_a,q3_a,0.0,0.0,3.3000385883497074e-05,3.271955210948363e-05,0.8559309244155884,0.9761278033256531,0.9761278033256531,0.48924705386161804,0.48924705386161804,0.9761278033256531,p_ref_2
R_33ds5XLB3ptgD0u_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9994432926177979,0.9994717240333557,0.9994717240333557,0.997890293598175,0.9990655779838562,0.9994717240333557,p_ref_2
R_324UbMKo5EPWTJ6_q4_b,q4_b,0.0,0.0,0.0004093530587852001,0.0004055524186696857,0.6571839451789856,0.6522728800773621,0.6522728800773621,0.6482058763504028,0.8018341064453125,0.8018341064453125,i_ref_2
R_324UbMKo5EPWTJ6_q3_b,q3_b,0.0,0.0,0.00010067471885122359,0.00010178828961215913,0.9914480447769165,0.9875297546386719,0.9875297546386719,0.00010244602162856609,0.00010205567377852276,0.9914480447769165,p_ref_1
R_324UbMKo5EPWTJ6_q3_a,q3_a,2.0,2.0,0.990778923034668,0.9906982779502869,0.1338476836681366,0.03108322061598301,0.03108322061598301,0.6619019508361816,0.6619019508361816,0.990778923034668,c_ref_1
R_324UbMKo5EPWTJ6_q2_b,q2_b,1.0,0.0,5.78835497435648e-05,5.7798370107775554e-05,0.9246767163276672,0.9254115223884583,0.9254115223884583,0.9159826636314392,0.9209820032119751,0.9254115223884583,p_ref_2
R_324UbMKo5EPWTJ6_q2_a,q2_a,2.0,1.0,0.9972319006919861,0.9962339401245117,0.0,0.0,0.0,0.0,0.0,0.9972319006919861,c_ref_1
R_31KRIyDEf8o9k27_q4_b,q4_b,0.0,0.0,0.0003740600077435374,0.0003687878488563001,0.6580885052680969,0.6532862186431885,0.6532862186431885,0.6493178009986877,0.8164098858833313,0.8164098858833313,i_ref_2
R_31KRIyDEf8o9k27_q4_a,q4_a,1.0,1.0,0.0,0.0,0.9984846115112305,0.9982519149780273,0.9982519149780273,0.9197887182235718,0.9197887182235718,0.9984846115112305,p_ref_1
R_31KRIyDEf8o9k27_q3_b,q3_b,0.0,0.0,0.014947658404707909,0.014901667833328247,0.9630007147789001,0.9687460660934448,0.9687460660934448,0.014990907162427902,0.014945078641176224,0.9687460660934448,p_ref_2
R_31KRIyDEf8o9k27_q2_b,q2_b,1.0,0.0,0.0,0.0,0.9993544816970825,0.9994028210639954,0.9994028210639954,0.9978222250938416,0.9989262819290161,0.9994028210639954,p_ref_2
R_31KRIyDEf8o9k27_q2_a,q2_a,0.0,0.0,0.0002977496769744903,0.00031277412199415267,0.688148558139801,0.6782846450805664,0.6782846450805664,0.7406906485557556,0.7145237922668457,0.7406906485557556,i_ref_1
R_2zopTvp2rALhXHA_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9995132684707642,0.9995262026786804,0.9995262026786804,0.9993002414703369,0.9591338038444519,0.9995262026786804,p_ref_2
R_2zopTvp2rALhXHA_q4_a,q4_a,1.0,1.0,0.0,0.0,0.9964813590049744,0.9989568591117859,0.9989568591117859,0.8866825103759766,0.8866825103759766,0.9989568591117859,p_ref_2
R_2zopTvp2rALhXHA_q3_b,q3_b,2.0,2.0,0.9986360669136047,0.9986431002616882,1.050118498824304e-06,0.0,0.0,0.9986563324928284,0.9986481666564941,0.9986563324928284,i_ref_1
R_2zopTvp2rALhXHA_q3_a,q3_a,2.0,2.0,0.9852952361106873,0.9851982593536377,0.16322475671768188,0.05406000092625618,0.05406000092625618,0.6936843991279602,0.6936843991279602,0.9852952361106873,c_ref_1
R_2zopTvp2rALhXHA_q2_b,q2_b,1.0,1.0,0.0009350407053716481,0.0009381037671118975,0.9970581531524658,0.9966885447502136,0.9966885447502136,0.9970995187759399,0.9973652362823486,0.9973652362823486,i_ref_2
R_2zopTvp2rALhXHA_q2_a,q2_a,2.0,2.0,0.9975748062133789,0.9984285831451416,0.0,0.0,0.0,0.0,0.0,0.9984285831451416,c_ref_2
R_2zoLG9aI1FBHT1K_q4_a,q4_a,0.0,0.0,0.00029708020156249404,0.00026100187096744776,0.672258734703064,0.6523728966712952,0.6523728966712952,0.9096507430076599,0.9096507430076599,0.9096507430076599,i_ref_1
R_2zoLG9aI1FBHT1K_q3_a,q3_a,0.0,1.0,0.0004066070250701159,0.00040604014066047966,0.8789410591125488,0.9845755100250244,0.9845755100250244,0.5351787805557251,0.5351787805557251,0.9845755100250244,p_ref_2
R_2zoLG9aI1FBHT1K_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9994679093360901,0.9994507431983948,0.9994507431983948,0.9982494115829468,0.9991955757141113,0.9994679093360901,p_ref_1
R_2zoLG9aI1FBHT1K_q2_a,q2_a,0.0,0.0,0.0002474645443726331,0.00027396855875849724,0.692337691783905,0.6819322109222412,0.6819322109222412,0.7453482151031494,0.7187101244926453,0.7453482151031494,i_ref_1
R_2YbapoGMkqpTrMY_q4_a,q4_a,1.0,1.0,0.0,0.0,0.9970949292182922,0.9991148114204407,0.9991148114204407,0.8924562931060791,0.8924562931060791,0.9991148114204407,p_ref_2
R_2YbapoGMkqpTrMY_q3_b,q3_b,0.0,0.0,5.227504880167544e-05,5.2902229072060436e-05,0.9906365275382996,0.9860671758651733,0.9860671758651733,5.307930041453801e-05,5.293220965540968e-05,0.9906365275382996,p_ref_1
R_2YbapoGMkqpTrMY_q3_a,q3_a,0.0,0.0,3.498838123050518e-05,3.472426760708913e-05,0.7907674312591553,0.947289764881134,0.947289764881134,0.427284836769104,0.427284836769104,0.947289764881134,p_ref_2
R_2YbapoGMkqpTrMY_q2_b,q2_b,1.0,1.0,0.0,0.0,0.9994221925735474,0.9994502663612366,0.9994502663612366,0.9980689883232117,0.99907386302948,0.9994502663612366,p_ref_2
R_2YbapoGMkqpTrMY_q2_a,q2_a,0.0,0.0,0.00010942686640191823,0.00016488730034325272,0.8133646249771118,0.8051016330718994,0.8051016330718994,0.8556022644042969,0.8352296948432922,0.8556022644042969,i_ref_1
R_2xwNWSQ3eJMsqcw_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9993991851806641,0.9994247555732727,0.9994247555732727,0.999274730682373,0.95603346824646,0.9994247555732727,p_ref_2
R_2xwNWSQ3eJMsqcw_q4_a,q4_a,2.0,2.0,0.9543410539627075,0.9577406644821167,0.1907230019569397,0.19435490667819977,0.19435490667819977,0.16308054327964783,0.16308054327964783,0.9577406644821167,c_ref_2
R_2xwNWSQ3eJMsqcw_q3_b,q3_b,0.0,0.0,5.619828516501002e-05,5.6590248277643695e-05,0.9810177683830261,0.97721266746521,0.97721266746521,5.701332338503562e-05,5.6702316214796156e-05,0.9810177683830261,p_ref_1
R_2xwNWSQ3eJMsqcw_q2_b,q2_b,1.0,1.0,0.0,0.0,0.999437153339386,0.9994270205497742,0.9994270205497742,0.9979820251464844,0.9991074800491333,0.999437153339386,p_ref_1
R_2XasEcUnU3o3pPd_q4_b,q4_b,1.0,1.0,0.0,0.0,0.999550461769104,0.9994829893112183,0.9994829893112183,0.9991985559463501,0.957356333732605,0.999550461769104,p_ref_1
R_2XasEcUnU3o3pPd_q3_b,q3_b,0.0,2.0,0.0005613610846921802,0.0005589330103248358,0.99100661277771,0.9898861050605774,0.9898861050605774,0.0005629234947264194,0.0005626815254800022,0.99100661277771,p_ref_1
R_2XasEcUnU3o3pPd_q2_b,q2_b,0.0,0.0,0.0003683959657792002,0.0003680010267999023,0.7161775827407837,0.717737078666687,0.717737078666687,0.702773928642273,0.7102721929550171,0.717737078666687,p_ref_2
R_2wt0UpD6NsIUS3q_q4_b,q4_b,1.0,1.0,0.0,0.0,0.9994675517082214,0.9994857907295227,0.9994857907295227,0.9993385076522827,0.9607413411140442,0.9994857907295227,p_ref_2
